sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,3,"WholeStageCodegen (140)","Sort",4
1,6,"WholeStageCodegen (139)","HashAggregate",7
1,6,"WholeStageCodegen (139)","HashAggregate",8
1,6,"WholeStageCodegen (139)","Sort",9
1,11,"WholeStageCodegen (138)","Project",12
1,11,"WholeStageCodegen (138)","SortMergeJoin",13
1,14,"WholeStageCodegen (136)","Sort",15
1,17,"WholeStageCodegen (135)","Project",18
1,17,"WholeStageCodegen (135)","SortMergeJoin",19
1,20,"WholeStageCodegen (133)","Sort",21
1,23,"WholeStageCodegen (132)","Project",24
1,23,"WholeStageCodegen (132)","SortMergeJoin",25
1,26,"WholeStageCodegen (130)","Sort",27
1,29,"WholeStageCodegen (129)","Project",30
1,29,"WholeStageCodegen (129)","SortMergeJoin",31
1,32,"WholeStageCodegen (127)","Sort",33
1,35,"WholeStageCodegen (78)","Project",36
1,35,"WholeStageCodegen (78)","Project",37
1,35,"WholeStageCodegen (78)","Project",38
1,35,"WholeStageCodegen (78)","Project",39
1,35,"WholeStageCodegen (78)","BroadcastHashJoin",40
1,35,"WholeStageCodegen (78)","Project",41
1,35,"WholeStageCodegen (78)","BroadcastHashJoin",42
1,35,"WholeStageCodegen (78)","Project",43
1,35,"WholeStageCodegen (78)","BroadcastHashJoin",44
1,35,"WholeStageCodegen (78)","Project",45
1,35,"WholeStageCodegen (78)","SortMergeJoin",46
1,47,"WholeStageCodegen (76)","Sort",48
1,50,"WholeStageCodegen (58)","Project",51
1,50,"WholeStageCodegen (58)","SortMergeJoin",52
1,53,"WholeStageCodegen (56)","Sort",54
1,56,"WholeStageCodegen (1)","Project",57
1,56,"WholeStageCodegen (1)","Filter",58
1,56,"WholeStageCodegen (1)","ColumnarToRow",59
1,61,"WholeStageCodegen (57)","Sort",62
1,64,"WholeStageCodegen (2)","Filter",65
1,64,"WholeStageCodegen (2)","ColumnarToRow",66
1,68,"WholeStageCodegen (77)","Sort",69
1,71,"WholeStageCodegen (3)","Filter",72
1,71,"WholeStageCodegen (3)","ColumnarToRow",73
1,76,"WholeStageCodegen (4)","Filter",77
1,76,"WholeStageCodegen (4)","ColumnarToRow",78
1,81,"WholeStageCodegen (5)","Filter",82
1,81,"WholeStageCodegen (5)","ColumnarToRow",83
1,86,"WholeStageCodegen (6)","Filter",87
1,86,"WholeStageCodegen (6)","ColumnarToRow",88
1,90,"WholeStageCodegen (128)","Sort",91
1,93,"WholeStageCodegen (120)","Project",94
1,93,"WholeStageCodegen (120)","SortMergeJoin",95
1,96,"WholeStageCodegen (118)","Sort",97
1,99,"WholeStageCodegen (114)","Project",100
1,99,"WholeStageCodegen (114)","SortMergeJoin",101
1,102,"WholeStageCodegen (112)","Sort",103
1,106,"WholeStageCodegen (96)","HashAggregate",107
1,106,"WholeStageCodegen (96)","HashAggregate",108
1,106,"WholeStageCodegen (96)","Project",109
1,106,"WholeStageCodegen (96)","BroadcastHashJoin",110
1,106,"WholeStageCodegen (96)","Project",111
1,106,"WholeStageCodegen (96)","BroadcastHashJoin",112
1,106,"WholeStageCodegen (96)","Project",113
1,106,"WholeStageCodegen (96)","BroadcastHashJoin",114
1,106,"WholeStageCodegen (96)","Project",115
1,106,"WholeStageCodegen (96)","SortMergeJoin",116
1,117,"WholeStageCodegen (94)","Sort",118
1,121,"WholeStageCodegen (66)","Project",122
1,121,"WholeStageCodegen (66)","SortMergeJoin",123
1,124,"WholeStageCodegen (64)","Sort",125
1,128,"WholeStageCodegen (7)","Project",129
1,128,"WholeStageCodegen (7)","Filter",130
1,128,"WholeStageCodegen (7)","ColumnarToRow",131
1,133,"WholeStageCodegen (65)","Sort",134
1,137,"WholeStageCodegen (8)","Filter",138
1,137,"WholeStageCodegen (8)","ColumnarToRow",139
1,141,"WholeStageCodegen (95)","Sort",142
1,145,"WholeStageCodegen (9)","Filter",146
1,145,"WholeStageCodegen (9)","ColumnarToRow",147
1,150,"WholeStageCodegen (10)","Filter",151
1,150,"WholeStageCodegen (10)","ColumnarToRow",152
1,155,"WholeStageCodegen (11)","Filter",156
1,155,"WholeStageCodegen (11)","ColumnarToRow",157
1,160,"WholeStageCodegen (12)","Filter",161
1,160,"WholeStageCodegen (12)","ColumnarToRow",162
1,164,"WholeStageCodegen (113)","Sort",165
